1,1,1.22,13.65,18.55,33.49,1,1,1.0
1,2,53.18,59.11,125.25,62.260000000000005,1,1,1.0
1,3,314.83,0.0,396.18,117.66,1,1,1.0
1,4,99.57,0.0,220.82,67.56,1,1,0.0
2,1,1.22,13.65,9.28,33.5,1,1,1.0
2,2,31.84,56.33,125.25,62.260000000000005,1,1,1.0
2,3,314.83,0.0,395.88000000000005,117.66,1,1,1.0
2,4,99.57,0.0,220.82,67.56,1,1,0.0
3,2,19.77,54.48,113.23,62.25000000000001,1,1,1.0
3,3,314.83,0.0,395.57,117.66,1,1,1.0
3,4,99.57,0.0,220.82,67.56,1,1,0.0
4,2,4.0,48.0,108.6,61.31,1,1,1.0
4,3,314.83,0.0,395.27000000000004,117.66,1,1,1.0
4,4,99.57,0.0,220.82,67.56,1,1,0.0
5,2,0.29,48.0,93.71,61.31,1,1,1.0
5,3,314.83,0.0,393.42,117.66,1,1,1.0
5,4,99.57,0.0,220.82,67.56,1,1,0.0
6,2,0.29,48.0,76.11,48.3,1,1,1.0
6,3,314.83,0.0,391.57,117.66,1,1,1.0
6,4,99.57,0.0,220.82,67.56,1,1,0.0
7,2,0.0,43.36,57.8,48.3,1,1,1.0
7,3,314.69,0.0,391.52000000000004,117.47,1,1,1.0
7,4,99.57,0.0,220.82,67.56,1,1,0.0
8,2,0.0,43.36,45.7,48.3,1,1,1.0
8,3,314.55,0.0,391.46999999999997,117.27,1,1,1.0
8,4,99.57,0.0,220.82,67.56,1,1,0.0
9,2,0.0,43.36,27.1,48.3,1,1,1.0
9,3,314.41,0.0,391.41,117.08,1,1,1.0
9,4,99.57,0.0,220.82,67.56,1,1,0.0
10,2,0.0,43.36,13.2,39.040000000000006,1,1,1.0
10,3,314.27,0.0,391.36,116.88,1,1,1.0
10,4,99.57,0.0,220.82,67.56,1,1,0.0
10,5,916.99,193.74,43.00999999999999,78.87,1,1,1.0
11,3,314.14,0.0,391.30000000000007,116.69,1,1,1.0
11,4,99.57,0.0,220.82,67.56,1,1,0.0
11,5,867.79,183.54,91.31000000000006,86.26000000000002,1,1,1.0
12,3,314.0,0.0,391.25,116.5,1,1,1.0
12,4,99.57,0.0,220.82,67.56,1,1,0.0
12,5,824.2,162.2,134.89999999999998,107.60000000000002,1,1,1.0
13,3,313.86,0.0,391.18999999999994,116.3,1,1,1.0
13,4,99.57,0.0,220.82,67.56,1,1,0.0
13,5,777.8,156.6,181.30000000000007,113.20000000000002,1,1,1.0
14,3,313.72,0.0,391.14,116.11,1,1,1.0
14,4,99.57,0.0,220.82,67.56,1,1,0.0
14,5,736.0,152.9,223.10000000000002,118.76000000000002,1,1,1.0
14,6,0.29,169.62,17.630000000000003,63.09,1,1,1.0
15,3,313.59,0.0,391.08,115.92,1,1,1.0
15,4,99.57,0.0,220.82,67.56,1,1,0.0
15,5,696.1,142.69,263.9,118.75999999999999,1,1,1.0
15,6,0.3,165.0,31.54,68.63999999999999,1,1,1.0
16,3,313.45,0.0,391.03000000000003,115.72,1,1,1.0
16,4,99.57,0.0,220.82,67.56,1,1,0.0
16,5,656.2,134.34,271.31999999999994,118.75999999999999,1,1,1.0
16,6,0.0,158.51,54.1,100.19,1,1,1.0
17,3,313.31,0.0,390.96999999999997,115.53,1,1,1.0
17,4,99.57,0.0,220.82,67.56,1,1,0.0
17,5,615.38,129.7,264.82000000000005,110.4,1,1,1.0
17,6,0.0,164.07,72.7,105.73000000000002,1,1,1.0
18,3,313.17,0.0,390.92,115.33,1,1,1.0
18,4,99.57,0.0,220.82,67.56,1,1,0.0
18,5,581.05,122.28,254.6500000000001,110.4,1,1,1.0
18,6,0.0,164.07,97.8,118.73000000000002,1,1,1.0
19,3,313.04,0.0,390.85999999999996,115.14,1,1,1.0
19,4,99.57,0.0,220.82,67.56,1,1,0.0
19,5,551.36,116.71,242.64,106.69000000000001,1,1,1.0
19,6,0.0,171.5,118.2,122.39999999999998,1,1,1.0
20,3,312.9,0.0,390.81000000000006,114.95,1,1,1.0
20,4,99.57,0.0,220.82,67.56,1,1,0.0
20,5,512.39,110.22,240.81000000000006,103.88,1,1,1.0
20,6,0.0,180.77,145.1,127.92999999999998,1,1,1.0
21,3,312.76,0.0,390.76,114.75,1,1,0.0
21,4,99.57,0.0,220.82,67.56,1,1,0.0
21,5,487.33,105.58,220.37000000000006,100.11999999999999,1,1,1.0
21,6,0.9,183.6,165.54,137.16,1,1,1.0
22,3,312.62,0.0,390.70000000000005,114.56,1,1,0.0
22,4,99.57,0.0,220.82,67.56,1,1,0.0
22,5,455.79,96.3,220.35999999999996,100.11999999999999,1,1,1.0
22,6,0.9,198.4,197.1,138.1,1,1,1.0
23,3,312.49,0.0,390.64,114.36,1,1,0.0
23,4,99.57,0.0,220.82,67.56,1,1,0.0
23,5,427.95,97.23,209.25000000000006,93.67,1,1,1.0
23,6,11.1,203.0,215.66,150.2,1,1,1.0
24,3,312.35,0.0,390.59000000000003,114.17,1,1,0.0
24,4,99.57,0.0,220.82,67.56,1,1,0.0
24,5,400.12,91.66,205.58000000000004,88.14000000000001,1,1,1.0
24,6,36.15,215.06,224.04999999999998,152.94,1,1,1.0
25,3,312.21,0.0,390.54,113.98,1,1,0.0
25,4,99.57,0.0,220.82,67.56,1,1,0.0
25,5,378.78,87.95,192.62,86.24999999999999,1,1,1.0
25,6,61.2,227.1,237.97000000000003,164.1,1,1,1.0
26,3,312.07,0.0,390.47999999999996,113.78,1,1,0.0
26,4,99.57,0.0,220.82,67.56,1,1,0.0
26,5,352.8,85.17,188.90000000000003,86.23,1,1,1.0
26,6,82.5,232.7,259.35,177.98000000000002,1,1,1.0
27,3,311.93,0.0,390.43,113.59,1,1,0.0
27,4,99.57,0.0,220.82,67.56,1,1,0.0
27,5,332.39,80.53,181.51,86.22999999999999,1,1,1.0
27,6,112.2,244.8,279.75,190.93,1,1,1.0
28,3,311.8,0.0,390.36999999999995,113.4,1,1,0.0
28,4,99.57,0.0,220.82,67.56,1,1,0.0
28,5,311.05,74.96,176.84999999999997,82.54,1,1,1.0
28,6,146.5,256.9,294.63,201.10000000000002,1,1,1.0
29,3,311.66,0.0,390.32,113.2,1,1,0.0
29,4,99.57,0.0,220.82,67.56,1,1,0.0
29,5,288.78,74.03,168.52000000000004,75.07,1,1,1.0
29,6,176.2,272.7,319.67,221.49,1,1,1.0
29,7,913.28,180.75,46.72000000000003,67.72999999999999,1,1,1.0
30,3,311.52,0.0,390.26,113.01,1,1,0.0
30,4,99.57,0.0,220.82,67.56,1,1,0.0
30,5,268.37,71.25,168.51999999999998,75.07,1,1,1.0
30,6,211.5,291.3,348.39,228.86999999999995,1,1,1.0
30,7,864.1,171.5,95.89999999999998,76.97999999999999,1,1,1.0
31,3,311.38,0.0,390.21000000000004,112.81,1,1,0.0
31,4,99.57,0.0,220.82,67.56,1,1,0.0
31,5,249.81,66.61,158.29000000000002,75.08999999999999,1,1,1.0
31,6,247.5,308.6,383.83000000000004,231.04999999999995,1,1,1.0
31,7,817.7,152.9,142.29999999999995,95.57999999999998,1,1,1.0
32,3,311.25,0.0,390.15,112.62,1,1,0.0
32,4,99.57,0.0,220.82,67.56,1,1,0.0
32,5,232.18,64.75,151.82,73.25,1,1,1.0
32,6,296.9,329.0,403.14,211.0,1,1,1.0
32,7,772.24,142.69,174.76,104.91,1,1,1.0
33,3,311.11,0.0,390.1,112.43,1,1,0.0
33,4,99.57,0.0,220.82,67.56,1,1,0.0
33,5,215.0,65.83,149.7,65.77,1,1,1.0
33,6,349.5,346.2,417.1,193.8,1,1,1.0
33,7,722.9,127.7,236.98000000000002,118.83,1,1,1.0
34,3,310.97,0.0,390.04999999999995,112.23,1,1,1.0
34,4,99.57,0.0,220.82,67.56,1,1,0.0
34,5,196.75,57.24,149.7,65.77000000000001,1,1,1.0
34,6,406.4,368.7,458.96000000000004,171.3,1,1,1.0
34,7,687.5,116.96,251.99,118.83,1,1,1.0
35,3,310.83,0.0,389.99000000000007,112.04,1,1,1.0
35,4,99.57,0.0,220.82,67.56,1,1,0.0
35,5,183.87,54.02,137.93,65.77000000000001,1,1,1.0
35,6,467.6,392.3,450.37,147.7,1,1,1.0
35,7,646.71,113.74,243.39,109.16000000000001,1,1,1.0
36,3,310.7,0.0,389.93,111.84,1,1,1.0
36,4,99.57,0.0,220.82,67.56,1,1,0.0
36,5,167.77,52.95,137.92999999999998,65.77,1,1,1.0
36,6,538.5,415.9,421.5,124.10000000000002,1,1,1.0
36,7,613.43,105.16,243.3900000000001,109.15,1,1,1.0
37,3,310.56,0.0,389.88000000000005,111.65,1,1,1.0
37,4,99.57,0.0,220.82,67.56,1,1,0.0
37,5,152.74,55.09,132.56,58.31,1,1,1.0
37,6,625.5,443.8,334.5,96.19999999999999,1,1,1.0
37,7,575.85,104.08,226.25,98.42,1,1,1.0
38,3,310.42,0.0,389.83,111.46,1,1,0.0
38,4,99.57,0.0,220.82,67.56,1,1,0.0
38,5,137.71,49.73,132.55999999999997,58.300000000000004,1,1,1.0
38,6,730.7,474.9,229.29999999999995,65.10000000000002,1,1,1.0
38,7,543.65,93.35,217.64999999999998,98.41,1,1,1.0
39,3,310.28,0.0,389.77,111.26,1,1,0.0
39,4,99.57,0.0,220.82,67.56,1,1,0.0
39,5,120.53,47.58,132.56,58.31,1,1,1.0
39,6,829.5,510.3,130.5,29.69999999999999,1,1,1.0
39,7,510.37,87.98,217.64999999999998,98.42,1,1,1.0
40,3,310.15,0.0,389.71000000000004,111.07,1,1,0.0
40,4,99.57,0.0,220.82,67.56,1,1,0.0
40,5,109.8,45.43,124.00000000000001,57.27,1,1,1.0
40,7,482.45,83.68,207.95,90.91999999999999,1,1,1.0
41,3,310.01,0.0,389.65999999999997,110.88,1,1,0.0
41,4,99.57,0.0,220.82,67.56,1,1,0.0
41,5,96.92,45.43,123.99999999999999,57.27,1,1,1.0
41,7,449.17,81.54,199.32999999999998,90.90999999999998,1,1,1.0
42,3,309.87,0.0,389.61,110.68,1,1,0.0
42,4,99.57,0.0,220.82,67.56,1,1,0.0
42,5,85.11,40.06,124.00000000000001,57.269999999999996,1,1,1.0
42,7,419.11,70.8,199.33000000000004,90.92,1,1,1.0
43,3,309.73,0.0,389.54999999999995,110.49,1,1,0.0
43,4,99.57,0.0,220.82,67.56,1,1,0.0
43,5,75.45,40.06,114.35000000000001,55.14,1,1,1.0
43,7,394.42,72.95,184.28000000000003,81.24999999999999,1,1,1.0
44,3,309.59,0.0,389.50000000000006,110.29,1,1,0.0
44,4,99.57,0.0,220.82,67.56,1,1,0.0
44,5,63.64,36.84,110.05999999999999,56.25999999999999,1,1,1.0
44,7,374.03,62.21,184.26999999999998,81.25,1,1,1.0
45,3,309.46,0.0,389.44,110.1,1,1,0.0
45,4,99.57,0.0,220.82,67.56,1,1,0.0
45,5,51.83,35.77,110.05999999999999,56.26,1,1,1.0
45,7,347.19,56.84,170.31,82.35999999999999,1,1,1.0
46,3,309.24,0.43,389.45000000000005,110.1,1,1,0.0
46,4,99.57,0.0,220.82,67.56,1,1,0.0
46,5,40.02,32.55,110.06,56.260000000000005,1,1,1.0
46,7,322.5,54.7,170.31,82.35000000000001,1,1,1.0
47,3,309.03,0.86,389.44000000000005,110.1,1,1,0.0
47,4,99.57,0.0,220.82,67.56,1,1,0.0
47,5,31.43,32.55,102.57,54.150000000000006,1,1,1.0
47,7,306.39,51.48,157.41000000000003,81.32000000000002,1,1,1.0
48,3,308.81,1.29,389.45,110.1,1,1,0.0
48,4,99.57,0.0,220.82,67.56,1,1,0.0
48,5,21.77,29.33,102.57000000000001,54.150000000000006,1,1,1.0
48,7,284.92,46.11,153.07999999999998,81.29,1,1,1.0
49,3,308.6,1.72,389.43999999999994,110.1,1,1,0.0
49,4,99.57,0.0,220.82,67.56,1,1,0.0
49,5,11.03,26.11,102.57,54.150000000000006,1,1,1.0
49,7,261.3,46.11,153.07999999999998,81.29,1,1,1.0
50,3,308.38,2.15,389.45000000000005,110.1,1,1,0.0
50,4,99.57,0.0,220.82,67.56,1,1,0.0
50,5,0.3,22.89,102.57000000000001,54.150000000000006,1,1,1.0
50,7,249.5,43.96,141.26,75.94,1,1,1.0
51,3,308.38,2.15,389.45000000000005,110.1,1,1,0.0
51,4,99.57,0.0,220.82,67.56,1,1,0.0
51,5,0.3,22.89,87.5,49.81,1,1,1.0
